4853	8048	6682	6121	4373	4906	6349	11329	8686	4089	0	9662	12171	9348	9334	13134	12860	10831	10445	9746	18269	4736	7494	13569	14011	16762	15473	14093	12173	9140	15039	13771	20291	13517	8223	19955	14073	15863	21856	11366	18951	15642	14390	16714	19659	34903	15556	33578	7468	11776	11270	12147	17777	18995	25441
5998	8605	7689	7570	5519	5216	6926	11218	10221	8210	6798	0	4008	6621	6781	13023	12749	12082	11696	10997	19520	12204	12680	10509	7676	10427	13310	11930	10010	6977	9927	8659	15185	10964	8042	19844	13962	15752	21745	12901	20203	16894	15642	17965	20911	37361	13393	33467	8719	18916	16456	9594	17666	18884	25330
4945	7586	6671	6660	4465	4998	6441	10199	11084	7300	10045	14124	0	6992	6777	12004	9920	11172	10786	10087	18610	11294	12595	10424	3444	6743	7982	6535	5640	2344	6445	7325	13851	10960	8038	18825	12943	12923	18916	11905	19293	15984	14732	17055	20001	37276	8065	30638	7809	18006	16371	9590	14837	16055	22501
5527	8133	7218	7940	5048	2937	4466	10746	9749	10411	7556	15043	4924	0	3233	12551	12277	12134	13897	13198	21721	14877	13514	11343	8510	11261	10192	8614	7773	4740	5509	4241	10769	7416	4509	19372	13490	15280	21273	12429	22404	19095	17843	20166	23112	38195	10275	32995	10920	21117	17290	6046	17194	18412	24858
6952	9558	8643	9365	6473	4347	4699	12171	11174	11836	8981	16468	6349	4186	0	13976	9602	13559	15322	14623	23146	16302	14939	12768	9935	12686	12498	11118	9198	6165	8332	7064	13592	4183	3902	20797	14915	12605	18598	13854	23829	20520	-1	21591	24537	39620	12581	30320	12345	22542	18715	2813	14519	15737	22183
7489	5523	6819	8366	8283	8031	8333	3645	8498	10476	11068	20909	13087	10312	9870	0	3004	10883	13033	12086	20853	14470	19380	17181	15859	18610	18268	16888	14968	11935	14885	13617	20248	14053	9922	8088	2627	4580	12000	11178	20433	17124	16978	19298	22247	25609	18351	23722	12933	20249	22344	12683	6475	9287	15733
8786	5143	6586	7986	7995	7743	8045	3687	8118	10340	13085	23492	14188	10024	9582	2600	0	10503	12653	11706	20473	14334	21963	19792	16959	19710	19369	17989	16069	13036	15985	14717	21243	13765	9634	9147	2042	3187	9180	10798	20053	16744	16598	18918	21867	25229	19452	20902	11247	19869	21964	12395	5101	7615	14061
9041	5588	4999	5674	6924	9163	10537	8202	4103	8031	10776	16951	13181	12938	14464	10007	9733	0	5392	4445	13212	12025	14783	16687	14897	18200	18362	16982	15062	12029	14537	13269	19789	18647	15725	16828	10946	12736	18729	6208	10698	7389	7601	11657	13106	17968	18445	30451	8938	12608	14703	17278	14650	15868	22314
10195	7922	8091	6828	8078	10317	11691	10536	4918	9185	11930	18105	14335	14092	15618	12341	12067	5006	0	5599	8746	13179	15937	17841	16051	19354	19516	18136	16216	13183	15691	14423	20943	19801	16879	19162	13280	15070	21063	8590	8490	5181	3930	7191	9912	13502	19599	32785	10092	8142	10237	18431	16984	18202	24648
11827	9554	9723	8460	9710	11949	13323	12168	6550	10817	13562	19737	15967	15724	17250	13973	13699	6638	4907	0	7728	14811	10723	19473	17683	20986	21148	19768	17848	14815	17323	16055	22575	21433	18511	20794	14912	16702	22695	10222	11843	8534	7282	7043	10074	12484	21231	34417	11724	7124	9219	20063	18616	19834	26280
17889	15616	15785	14522	15772	18011	19385	18230	12612	16879	12505	11557	14066	21786	23312	20035	19761	14023	8230	13293	0	10225	5361	15464	15906	18657	27210	25830	23910	20877	23385	22117	28637	27495	24573	26856	20974	22764	28757	16284	15166	11857	10605	4510	13397	6357	27293	40479	17786	3572	3091	26125	24678	25896	32342
10725	9230	7864	7303	8608	12724	11497	12511	9868	5271	4862	7508	10017	14129	14289	14316	14042	12013	11627	10928	10437	0	5340	11415	11857	14608	15846	15607	17518	14485	16221	14953	21473	18472	15550	21137	15255	17045	23038	12548	20133	16824	15572	17896	20841	32749	15929	34760	8650	9622	9116	17102	18959	20177	26623
12720	15327	10672	10111	12241	11938	13648	17940	12676	8079	7670	6722	9231	13343	13503	19745	19471	14821	14435	13736	5301	5390	0	10629	11071	13822	15060	14821	16732	13699	16649	15381	21907	17686	14764	26566	20684	22474	28467	15356	22941	19632	18380	13329	28179	10058	15143	40189	11458	4486	3980	16316	24388	25606	32052
11024	13665	12750	12742	10544	11176	12886	16278	15281	13382	12545	10431	8187	12581	12741	18083	15999	17254	16868	16169	13999	10265	8902	0	6280	3950	5774	5535	6666	9704	11229	14619	21145	16924	14002	24904	19022	19002	24995	17961	25375	22066	20814	23137	30173	33583	5857	36717	13891	13184	12678	15554	20916	22134	28580
8806	11413	10497	9925	8327	8024	9734	14026	13029	10565	9773	11886	3417	9429	9589	15831	15557	14437	14051	13352	21875	11720	10357	7027	0	4221	5459	5220	4221	4505	7726	9486	16012	13772	10850	22652	16770	18560	24553	15709	22558	19249	17997	20320	31628	35038	5542	36275	11074	14639	14133	12402	20474	21692	28138
11566	14173	13257	12685	11087	10784	12494	16786	15789	13325	12533	14646	6596	12189	12349	18591	18317	17197	16811	16112	24635	14480	13117	3803	3419	0	1244	2084	3215	7324	7779	8560	16242	16532	13610	25412	19530	21320	27313	18469	25318	22009	20757	23080	34388	37798	2407	39035	13834	17399	16893	15162	23234	24452	30898
12053	14659	13744	14737	11574	11271	13050	17272	16275	14617	17362	16001	7951	11488	12905	19077	18803	19250	18864	18165	26688	15835	14472	5525	4774	1244	0	2939	4070	6505	6960	7741	15423	17088	14166	25898	20016	21806	27799	18955	27370	24061	22809	25133	28078	39153	651	39521	15887	26084	18248	15718	23720	24938	31384
10583	13189	12274	12507	10104	9801	11580	15802	14805	13147	15892	15321	6274	10018	11435	17607	17333	17019	16633	15934	24457	15155	13792	6860	4636	3284	4147	0	1717	5035	5721	6502	14184	15618	12696	24428	18546	20336	26329	17485	25140	21831	20579	22902	25848	38473	4230	38051	13656	23853	17568	14248	22250	23468	29914
8919	11525	10610	10843	8440	8137	9916	14138	13141	11483	14228	14620	5551	8354	9771	15943	15669	15355	14969	14270	22793	15477	13091	6711	3935	3135	3998	1917	0	3371	4056	4837	12519	13954	11032	22764	16882	18672	24665	15821	23476	20167	18915	21238	24184	37772	4081	36387	11992	22189	16867	12584	20586	21804	28250
5763	8369	7454	7687	5284	4981	6760	10982	9985	8327	11072	12319	2283	5198	6615	12787	12513	12199	11813	11114	19637	12321	10790	8619	4223	6704	6715	4338	3415	0	4303	5531	12057	10798	7876	19608	13726	15516	21509	12665	20320	17011	15759	18082	21028	35471	6798	33231	8836	19033	14566	9428	17430	18648	25094
8992	12123	11208	10709	8512	8735	10514	14736	15134	11347	14092	18173	6830	6213	8299	16541	16267	15222	14836	14137	22660	15341	16644	8687	6167	5380	4684	4026	2697	3923	0	3713	11395	12482	9575	23362	17480	19270	25263	15954	23342	20033	18781	21105	24050	27416	4767	36985	11859	22056	24151	11112	21184	22402	28848
8262	11393	10478	9979	7782	8005	7922	14006	14404	10617	13362	17443	6100	4479	5849	15811	15537	14492	14106	13407	21930	14611	15914	13743	9323	8481	7785	6207	4878	5109	3102	0	8743	10032	7125	22632	16750	18540	24533	15224	22612	19303	18051	20375	23320	26686	7868	36255	11129	21326	23421	8662	20454	21672	28118
16977	20119	19255	18694	16497	16731	13734	22732	23118	19332	22077	26169	14827	10971	11661	24537	24263	23206	22820	22121	30644	23326	24640	22469	18050	14973	14277	12699	11370	13836	9594	6834	0	15844	12937	31358	25476	27266	33259	23939	31326	28017	26765	29089	32035	35400	14360	44981	19843	30040	32135	14474	29180	30398	36844
10720	13326	12411	13133	10241	8115	8467	15939	14942	15604	12749	20236	10117	7954	6394	17744	13370	17327	19090	18391	26914	20070	18707	16536	13703	16454	16266	14886	12966	9933	12100	10832	17360	0	7670	24565	18683	16373	22366	17622	27597	24288	23036	25359	28305	43388	16349	34088	16113	26310	22483	2912	18287	19505	25951
4608	5970	6840	7318	5800	4079	4304	8566	9371	9055	8585	17410	7291	5128	3260	10371	9207	11756	13427	12728	21251	17244	15881	13710	10877	13628	13440	12060	10140	7107	9274	8006	14534	7443	0	17192	11065	12210	18203	12051	21934	18625	17373	19696	22642	40562	13523	29925	10450	20647	19657	6073	14124	15342	21788
13832	11866	13162	14709	14626	14374	14676	9988	14841	16819	17411	27252	19430	16655	16213	7889	8786	17226	19376	18429	27196	20813	25723	23524	22202	24953	24611	23231	21311	18278	21228	19960	26591	20396	16265	0	7636	9589	17782	17521	26776	23467	23321	25641	28590	31952	24694	29504	19276	26592	28687	19027	11484	15069	21515
7968	6191	7634	9034	8762	8510	8812	4124	9166	11388	11547	24540	15236	10791	10349	2025	2380	11551	13701	12754	21521	15382	23011	20840	18007	20758	20417	19037	17117	14084	17033	15765	22291	14532	10401	7598	0	2005	9952	11846	21101	17792	17646	19966	22915	26277	20500	22290	12295	20917	23012	13163	3900	8663	15109
10953	7310	8753	10153	10162	9910	10212	5854	10285	12507	15252	25659	16355	12191	11749	4767	3499	12670	14820	13873	22640	16501	24130	21959	19126	21877	21536	20156	18236	15203	18152	16884	23410	15932	11801	9497	1950	0	8220	12965	22220	18911	18765	21085	24034	27396	21619	19942	13414	22036	24131	14563	4169	9118	15564
17183	13540	14983	16383	16392	16140	16442	12085	16515	18737	21482	31889	22585	18421	17979	10998	9730	18900	21050	20103	28870	22731	30360	28189	25356	28107	27766	26386	24466	21433	24382	23114	29640	22162	18031	17545	10440	8167	0	19195	28450	25141	24995	27315	30264	33626	27849	18898	19644	28266	30361	20793	7168	15348	21794
8048	5511	4922	5881	6797	9262	10486	8125	3711	8235	10980	22754	13450	12505	12492	9930	9656	6272	8895	7948	16715	12229	14987	19054	16221	18972	18631	17251	15331	12298	15247	13979	20247	16675	13753	16751	10869	12659	18652	0	15955	12646	12840	15160	18109	21471	18714	30374	9142	16111	18206	15306	14573	15791	22237
16953	15325	14850	13587	14836	17075	18449	17939	12006	15944	18689	24864	21093	20850	22376	19744	19470	10231	8050	12348	14711	19938	22696	24599	22809	26112	26274	24894	22974	19941	22449	21181	27701	26559	23637	26565	20683	22473	28466	15678	0	3768	8078	13156	10061	19467	26357	40188	16851	14107	16202	25190	24387	25605	32051
13999	12371	11895	10632	11882	14121	15495	14985	9067	12989	15734	21909	18139	17896	19422	16790	16516	7345	5165	9409	11826	16983	19741	21645	19855	23158	23320	21940	20020	16987	19495	18227	24747	23605	20683	23611	17729	19519	25512	12739	4191	0	5193	10271	8129	16582	23403	37234	13896	11222	13317	22236	21433	22651	29097
13888	12260	11785	10522	11771	14010	15384	14874	8941	12879	15624	21799	18028	17785	19311	16679	16405	7166	3954	9283	10615	16873	19631	21534	19744	23047	23209	21829	19909	16876	19384	18116	24636	23494	20572	23500	17618	19408	25401	12613	8309	5000	0	6258	5619	15371	23292	37123	13786	10011	12106	22125	21322	22540	28986
16255	13982	14151	12888	14138	16377	17751	16596	10978	15245	17990	24165	20395	20152	21678	18401	18127	12389	6596	11659	4246	19239	13414	23901	22111	25414	25576	24196	22276	19243	21751	20483	27003	25861	22939	25222	19340	21130	27123	14650	13532	10223	6237	0	8676	10967	25659	38845	16152	9815	11911	24492	23044	24262	30708
19897	18269	17794	16531	17780	20019	21393	20883	14965	18888	21633	29184	24037	23794	25320	22688	22414	14381	9273	15307	13475	22882	26093	27230	25753	29056	29218	27838	25918	22885	25393	24125	30645	29503	26581	29509	23627	25417	31410	18637	10310	7349	5611	7549	0	18231	29301	43132	19795	12870	14966	28134	27331	28549	34995
17046	19653	18737	18617	16567	16264	17967	22266	21269	13782	13373	11048	13557	17669	17829	24071	23797	23129	22743	22044	6357	11093	7956	9269	15397	18148	19386	19147	21058	18025	20975	19707	26233	22012	19090	30892	25010	26800	32793	23949	19923	16614	15362	10975	24780	0	19469	44515	19766	8329	7848	20643	28714	29932	36378
12195	14801	13886	14879	11716	11413	13220	17414	16417	14759	17504	16143	8093	11630	13047	19219	18945	19392	19006	18307	26830	15977	14614	5516	4916	1435	380	3081	4212	6647	7102	7883	15565	17230	14308	26040	20158	21948	27941	19097	27512	24203	22951	25275	28220	39295	0	39663	16029	26226	18390	15861	23862	25080	31526
28905	25262	26705	28105	28114	27862	28164	23807	28237	30459	33204	43611	34307	30143	29701	22720	21452	30622	32772	31825	40592	34453	42082	39911	37078	39829	39488	38108	36188	33155	36104	34836	41362	33884	29753	29267	22162	19889	18818	30917	40172	36863	36717	39037	41986	45348	39571	0	31366	39988	42083	32515	25221	27070	33516
11274	9001	9170	7907	9157	11396	12770	11615	5997	10264	13009	19184	15414	15171	16697	13420	13146	6085	5703	5000	13523	14258	17016	18920	17130	20433	20595	19215	17295	14262	16770	15502	22022	20880	17958	20241	14359	16149	22142	9669	14320	11011	9649	11968	14918	18279	20678	33864	0	12919	15014	19511	18063	19281	25727
17322	15049	15218	13955	15205	17444	18818	17663	12045	12090	11681	10733	13242	21219	17514	19468	19194	13456	7663	12726	3580	9401	4537	14640	15082	17833	19071	18832	23343	20310	22818	21550	28070	21697	18775	26289	20407	22197	28190	15717	14599	11290	10038	9799	12830	8337	19154	39912	17219	0	5071	20328	24111	25329	31775
16233	18840	14185	16012	15754	15451	17154	19720	14102	11592	11183	10235	12744	16856	17016	23258	22984	15513	9720	14783	3090	8903	4039	14142	14584	17335	18573	18334	20245	17212	20162	18894	25420	21199	18277	28346	22464	24254	30247	17774	16656	13347	12095	11856	14887	7847	18656	41969	14971	5062	0	19830	26168	27386	33832
9521	12127	11212	11933	9041	6915	7267	14739	13742	14405	11550	19037	8918	6755	5195	16545	12171	16127	17891	17192	25715	18871	17508	15337	12504	15255	15067	13687	11767	8734	10901	9633	16161	2849	6471	23365	17483	15173	21166	16422	26397	23088	21836	24159	27105	42188	15149	32888	14913	21789	21283	0	17087	18305	24751
12880	9237	10680	12080	12089	11837	12139	7782	12212	14434	17179	27586	18282	14118	13676	5860	5426	14597	16747	15800	24567	18428	26057	23886	21053	23804	23463	22083	20163	17130	20079	18811	25337	17859	13728	11433	3886	4169	7168	14892	24147	20838	20692	23012	25961	29323	23546	25336	15341	23963	26058	16490	0	11709	18155
14115	10472	11915	13315	13324	13072	13374	9639	13447	15669	18414	28821	19517	15353	14911	9098	6681	15832	17982	17035	25802	19663	27292	25121	22288	25039	24698	23318	21398	18365	21314	20046	26572	19094	14963	15645	8540	9684	15677	16127	25382	22073	21927	24247	27196	30558	24781	27399	16576	25198	27293	17725	11599	0	7658
20561	16918	18361	19761	19770	19518	19820	16085	19893	22115	24860	35267	25963	21799	21357	15544	13127	22278	24428	23481	32248	26109	33738	31567	28734	31485	31144	29764	27844	24811	27760	26492	33018	25540	21409	22091	14986	16130	22123	22573	31828	28519	28373	30693	33642	37004	31227	33845	23022	31644	33739	24171	18045	7658	0
