5932	7567	7024	7316	5384	5758	5483	9269	9008	8876	7832	7388	2183	5020	6534	11059	10804	11703	17839	21143	15725	11905	10536	8815	3711	5508	6184	4124	2928	0	3631	3956	10455	10594	7565	17885	12003	13185	19796	11627	20285	17791	17664	17826	23121	17098	6268	31518	-1	14901	14404	9348	15538	16945	23113
8763	10399	10168	10460	8528	7785	7023	11834	12152	12020	10831	10387	5691	5574	7475	13624	13369	14847	20983	24287	18970	15150	13781	8397	5119	5093	4488	3706	2509	3632	0	3102	9601	11535	8773	20450	14568	15749	22361	14771	23429	20935	20808	21071	26265	20343	4578	34083	-1	18146	17649	10289	18102	19510	25678
7394	9030	9583	9875	8175	6416	5654	10465	11567	11230	10204	9382	5880	4205	5590	12255	12000	14262	20398	23702	19580	15586	14391	10705	6543	7398	7375	6019	4688	3956	3102	0	6981	9650	6888	19081	13199	14380	20992	14186	22844	20350	20223	21681	25680	20430	7465	32714	-1	18756	18259	8404	16733	18141	24309
13433	15069	15622	15914	14394	12520	11719	16504	17606	17334	16308	15486	12352	10303	11423	18294	18039	20301	26437	29741	26052	21690	20863	17177	13015	13870	13847	12491	11160	10428	9574	6814	0	15483	12721	25120	19238	20419	27031	20225	28883	26389	26262	28153	31719	26534	13937	38753	-1	25228	24731	14237	22772	24180	30348
8120	9756	10309	10601	9081	7602	6421	11191	12293	12416	11390	10842	10387	7181	4060	12981	12726	14988	21124	24428	23615	16772	18426	16847	13259	15760	15737	14381	13019	10593	11535	9651	15485	0	7318	9636	9065	15106	21718	14912	23570	21076	20949	25592	26406	21890	15827	33440	-1	22791	22294	2851	10707	18867	25035
4112	5748	6301	6593	5073	3995	2707	7183	8285	8450	7783	7710	7255	4152	3257	8973	8718	10980	17116	20420	20289	12806	15564	13475	10230	12998	12975	11619	10257	7564	8773	6889	12723	7318	0	15799	9917	11098	17710	10904	19562	17068	16941	21584	22398	18758	13065	29432	-1	19465	18968	6072	13451	14859	21027
12066	11356	12648	13650	13245	13736	13708	8617	13923	15584	16587	18134	16996	15540	9561	7405	8594	16522	22754	26058	27423	19940	22698	22881	20119	22891	24104	21963	20767	17886	20451	19082	25122	9634	15799	0	7269	9138	14963	16446	25200	22706	22579	27222	28036	29182	24194	28370	-1	26599	26102	8008	8911	14917	21085
6184	5474	6766	7768	7363	7854	7826	2735	8041	9702	10705	12252	11114	9658	9864	2002	1940	10640	16872	20176	21541	14058	16816	16999	14237	17009	18222	16081	14885	12004	14569	13200	19240	9063	9917	7269	0	1950	9461	10564	19318	16824	16697	21340	22154	23300	18312	21183	-1	20717	20220	7437	3833	8428	14596
7365	6655	7947	8949	8544	9035	9007	4058	9222	10883	11886	13433	12295	10839	11045	3608	2837	11821	18053	21357	22722	15239	17997	18180	15418	18190	19403	17262	16066	13185	15750	14381	20421	15106	11098	9138	1950	0	8166	11745	20499	18005	17878	22521	23335	24481	19493	19888	-1	21898	21401	9306	4131	8847	15015
13976	13266	14558	15560	15155	15646	15618	11077	15833	17494	18497	20044	18906	17450	17656	10994	9176	18432	24664	27968	29333	21850	24608	24791	22029	24801	26014	23873	22677	19796	22361	20992	27032	21717	17709	14963	9460	8167	0	18356	27110	24616	24489	29132	29946	31092	26104	18818	-1	28509	28012	15131	7168	15178	18493
6897	5511	4770	5239	6386	8106	8812	7829	3669	7659	10272	11664	10527	10645	10850	9619	9364	6207	12499	15803	18739	12015	14773	16412	13650	16422	17511	15702	14506	11625	14770	14186	20226	14911	10903	16445	10563	11744	18356	0	14945	12451	12324	16967	17781	22712	17785	30078	-1	18348	18177	13665	14097	15505	21673
15553	14265	13426	13896	15042	16762	17468	16583	11465	16316	18928	20320	19183	19301	19506	18373	18118	9387	7659	10963	13899	20672	17173	25068	22306	25078	26167	24358	23162	20281	23426	22842	28882	23567	19559	25199	19317	20498	27110	14944	0	3768	7484	12127	9856	19043	26441	38832	-1	13508	15452	22321	22851	24259	30427
13059	11771	10932	11402	12548	14268	14974	14089	8971	13822	16434	17826	16689	16807	17012	15879	15624	6893	5165	8469	11405	18178	14679	22574	19812	22584	23673	21864	20668	17787	20932	20348	26388	21073	17065	22705	16823	18004	24616	12450	3768	0	4990	9633	8183	16549	23947	36338	-1	11014	12958	19827	20357	21765	27933
12932	11644	10805	11275	12421	14141	14847	13962	8844	13695	16307	17699	16562	16680	16885	15752	15497	6766	3788	6604	6522	16307	11548	22447	19685	22457	23546	21737	20541	17660	20805	20221	26261	20946	16938	22578	16696	17877	24489	12323	7484	4991	0	4879	5749	12602	23820	36211	-1	9148	9336	19700	20230	21638	27806
17604	16316	15477	15947	17093	18813	19519	18634	13516	14618	13643	19514	16982	20135	21557	20424	20169	11438	6015	6459	2374	12159	7400	23085	17465	20237	21326	20344	20001	17819	21063	21674	28173	25618	21610	27250	21368	22549	29161	16995	12156	9663	4879	0	7031	8456	21600	40883	-1	5284	5190	24372	24902	26310	32478
18316	17028	16189	16659	17805	19525	20231	19346	14228	19079	21691	23083	21946	22064	22269	21136	20881	12150	9172	10128	9191	18976	14217	27831	25069	27841	28930	27121	25925	23044	26189	25605	31645	26330	22322	27962	22080	23261	29873	17707	9857	8184	5665	7031	0	15273	29204	41595	-1	12101	12007	25084	25614	27022	33190
17228	18920	18317	18397	16749	15943	16677	20564	20422	17276	16301	11048	16261	16870	17829	22354	22099	18344	12925	12472	6357	14817	10058	22364	16744	19516	20605	19623	19280	17098	20342	20430	26535	21890	18758	29180	23298	24480	31091	22712	19062	16569	12602	8458	15273	0	20879	42813	-1	8329	7848	20644	26833	28240	34408
12247	13882	13339	13470	11699	11055	11322	15584	15166	14546	13129	12685	7412	9873	11774	17374	17119	17861	23997	24806	19506	15686	14317	5208	4536	1435	354	2929	3848	6268	4576	7472	13971	15834	13072	24200	18318	19500	26111	17785	26443	23949	23822	21607	29279	20879	0	37833	-1	18682	18185	14588	21853	23260	29428
25698	24988	26280	27282	26877	27368	27340	22799	27555	29216	30219	31766	30628	29172	29378	22716	20898	30154	36386	39690	41055	33572	36330	36513	33751	36523	37736	35595	34399	31518	34083	32714	38754	33439	29431	28370	21182	19889	18818	30078	38832	36338	36211	40854	41668	42814	37826	0	-1	40231	39734	32193	22520	26900	26976
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1
15465	15768	14439	13860	14490	16026	17173	17977	14886	11695	10720	18472	14059	17212	18726	19767	19512	12808	7389	6936	3185	9236	4477	20162	14542	17314	18403	17421	17078	14896	18140	18751	25250	22786	19471	26593	20711	21893	28504	18365	13526	11033	9148	5286	12101	8329	18677	40226	-1	0	3741	21540	24246	25653	31821
14968	15271	13942	13363	13993	15529	16676	17480	15555	11198	10223	17975	13562	16715	18229	19270	19015	14752	9333	8880	3091	8739	3980	19665	14045	16817	17906	16924	16581	14399	17643	18254	24753	22289	18974	26096	20214	21396	28007	18173	15470	12977	9336	5192	12007	7848	18180	39729	-1	3741	0	21043	23749	25156	31324
6874	8510	9063	9355	7835	6356	5175	9945	11047	11170	10144	9596	9141	5935	2814	11735	11480	13742	19878	23182	22369	15526	17180	15601	12013	14514	14491	13135	11773	9347	10289	8405	14239	2849	6072	8009	7438	9307	15132	13666	22324	19830	19703	24346	25160	20644	14581	32194	-1	21545	21048	0	9080	17621	23789
9718	9008	10300	11302	10897	11388	11360	6169	11575	13236	14239	15786	14648	13192	13398	5594	4999	14174	20406	23710	25075	17592	20350	20533	17771	20543	21756	19615	18419	15538	18103	16734	22774	10705	13451	8911	3834	4131	7168	14098	22852	20358	20231	24874	25688	26834	21846	22520	-1	24251	23754	9079	0	11487	17655
11124	10414	11706	12708	12304	12794	12766	8455	12981	14643	15646	17193	16055	14598	14804	8371	6577	15580	21812	25116	26482	18999	21757	21940	19178	21950	23163	21022	19826	16945	19509	18140	24180	18865	14857	14917	8428	8848	15178	15504	24258	21764	21637	26280	27094	28241	23253	26900	-1	25658	25161	17619	11487	0	7380
17293	16583	17875	18877	18473	18963	18935	14624	19150	20812	21815	23362	22224	20767	20973	14540	12746	21749	27981	31285	32651	25168	27926	28109	25347	28119	29332	27191	25995	23114	25678	24309	30349	25034	21026	21086	14597	15017	18493	21673	30427	27933	27806	32449	33263	34410	29422	26976	-1	31827	31330	23788	17656	7495	0
