6.839	1.807	641	137	304	1.773	159	312	0	0	66	83	0	0	0	45	0	0	0	0	88	35	141	0	0	59	0	0	0	92	0	0	0	0	56	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.748	4.404	0	0	77	33	39	269	52	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641	0	3.085	1.049	579	32	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	0	1.049	2.106	52	27	27	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	101	604	79	690	49	25	0	0	0	84	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.721	0	32	27	49	3.643	1.335	0	69	0	11	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	92	0	27	0	1.350	2.080	0	0	0	0	28	0	264	6	45	0	0	0	0	0	0	0	0	0	119	74	0	0	0	0	64	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	269	0	0	0	0	0	7.529	69	0	0	0	0	0	0	614	344	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	56	61	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	52	0	27	0	0	0	69	7.074	0	11	0	0	0	0	0	0	1.394	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	110	0	0	0	0	9	0	0	0	0	0	0
0	0	116	0	0	0	0	0	0	4.501	32	116	0	0	0	39	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	0	0	0	84	11	0	0	0	21	1.191	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	0	0	0	0	192	0	0	0	116	0	2.559	684	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	24	0	0	0	64	0	0	0	0	684	9.326	0	0	0	0	0	0	0	0	0	0	66	2.631	119	0	0	0	183	98	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	69	317	0	0	0	0	0	0	1.255	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	371	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6	0	0	0	0	0	0	6	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	493	0	39	0	0	0	0	0	9.578	728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	87	23	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0
65	0	0	0	0	0	0	430	0	0	0	0	0	0	3	639	3.264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	187	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
0	0	0	0	0	0	0	0	1.394	0	0	0	0	0	0	0	0	3.584	228	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	3.877	760	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	1.348	0	0	0	0	0	17	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	857	3.652	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	263	0	0	0	0
35	0	0	0	0	0	0	0	0	606	271	0	0	0	0	0	0	0	0	0	0	2.027	0	0	0	0	35	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	33	4.644	166	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2.855	0	0	0	0	0	0	0	0	0	0	166	15.448	119	37	940	738	132	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	0	0	0	0	0	59	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	119	10.163	1.505	529	59	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.565	0	0	0	0	0	0	0	0
0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	1.527	4.073	658	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0
0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940	623	658	8.057	1.512	131	291	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	33	632	0	0	1.512	10.743	316	1.138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0
92	0	0	0	0	0	0	0	0	0	0	0	275	275	0	0	0	0	0	0	0	0	0	0	132	178	0	94	316	4.922	1.956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	37	291	1.033	2.065	9.020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0
0	0	0	0	0	0	117	0	0	0	0	0	0	255	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	8.281	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	84	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	103	0	0	0	0	0	56	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	87	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	949	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	2.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.893	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.348	135	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.371	0	353	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.176	547	0	0	0	0	0	0	0	0	0	0
